phi,O2,N2,fuel,CO,CO2,CH4,H2,oxygen,ethene,formaldehyde,propene,water,propadiene (allene),acetaldehyde,"1,3-butadiene",1-butene,acrolein,propanal,furan,cyclopentadiene,cyclopentene,cyclopentane,crotonaldehyde (trans),crotonaldehyde (cis),benzene,"1,2-epoxycyclopentane",toluene,cyclopentanone,cyclopent-2-enone,3-methylfuran,oxirane,h radical,hydroxy,hydroperoxy,peroxide
0.4,0.0875,0.9075,0.005,463.2043344347307,171.9562127039937,154.31362302271697,128.14437391691948,85907.84617653073,317.47692623789834,96.8091638196209,34.12492950079707,1184.9952647710268,0.4704846475863595,2.2743342988751487,20.293637834253065,4.059298424780663,112.6161120009463,0.22984496374941843,0.32387847179126467,745.1317276199014,3386.566791869593,0.04025458726157187,0.06567357519307845,0.43692842213769834,1.0968295755323978,47.01995471036206,0.0012326722480185586,0.18234689696038825,43.81412996756866,0.001107877825254464,2.9754284629676904,0.00015230646448203904,0.0005010647016428715,2.1132840936960546,91.95622284179571
0.35,0.1,0.895,0.005,525.3729051098649,190.30414681448113,152.66593282793508,130.4583308021675,98245.23078550624,334.37224293085654,106.34215641076133,34.35175439720986,1291.0620306871515,0.5075638763507951,2.5063366672097818,22.611889838369652,3.8795084051169098,117.34280192478079,0.25006023110094566,0.3355151351811983,782.7719374688835,3292.7256425424407,0.041513191508926954,0.07396627001364103,0.492099879653972,1.2034812270994175,49.30458855485577,0.0014018637388650758,0.19453114907746194,47.613313728389194,0.001135587878411708,3.353119876535321,0.00015880943866339957,0.0005555498783808169,2.321465576096726,104.40747360992921
0.31,0.112903226,0.882096774,0.005,583.8863713163398,206.0146590964827,150.03475563701633,132.0063433096964,110998.35580461533,347.72511318400086,114.71451252895928,34.41907024310843,1387.3309519503593,0.5434623127503996,2.7042729663282565,24.739200237953803,3.7053339700178576,121.1460050530135,0.26657755014882917,0.3423567809967194,816.05524446894,3211.14157841161,0.04206335867763863,0.08146708735664668,0.5420029379476629,1.2900985901483397,51.207100832227155,0.0015562562223576358,0.20470945940544463,51.07326054879474,0.0011493781177868124,3.6896021061199256,0.00016396845535993095,0.0006062594534911404,2.5147391248497764,116.49270802532115
0.28,0.125,0.87,0.005,634.2533343766866,218.26623892527115,147.1621281139074,132.88825053845392,122967.66535444956,357.3032664248474,121.47725366590619,34.37983108500576,1467.7845630556026,0.5752107271358614,2.8590342006575296,26.53609557965461,3.556957687701901,124.00476585794223,0.27900742133295464,0.3453693814100867,843.3543511268668,3145.3828342936145,0.042086609123321905,0.08765924116984686,0.5831994190819837,1.3552012483415627,52.66861464226644,0.001685523458307728,0.21250666394599654,53.98025280306236,0.0011532090533267025,3.9618037952966074,0.00016770405928708682,0.0006495488479717564,2.678976062049355,127.16147708228257
0.25,0.14,0.855,0.005,691.6593538403016,230.74680998240856,143.4148559367646,133.43041071324802,137823.83602528684,366.14259545907515,128.7147289419771,34.244035047560196,1557.0282620174453,0.6124699767835585,3.018415397729516,28.55317362312996,3.3940430187309256,126.88056688203096,0.29135527595000377,0.34593514392451125,873.1637781679167,3074.8228156667506,0.041661542838431834,0.09439009975014485,0.6279798907040498,1.420291189523585,54.14670439020802,0.0018290428103202798,0.22034372111876094,57.22735206752816,0.0011500291011250525,4.249738342130498,0.00017121855111212772,0.0006985367835333074,2.8633825905272885,139.58116701405146
0.23,0.152173913,0.842826087,0.005,734.8231795315833,239.0767001764199,140.3816238235048,133.54523176025648,149890.3331648635,371.40012660106146,133.84979274718305,34.09012008369074,1622.5288282286638,0.6413220824497488,3.1269267873925983,30.05213909712487,3.2780035890160435,128.82448448786624,0.299498184598213,0.3446088000543245,894.7431805992418,3024.5138054744975,0.041066803069346375,0.09920665846718507,0.6600244922341872,1.4638895407094124,55.13105515802363,0.0019344978714656658,0.22552721950953916,59.628437119379996,0.0011432590679737026,4.44921463864946,0.00017337925337079666,0.0007351436334837813,2.999707588773686,149.06573035867086
0.2,0.175,0.82,0.005,809.1750111593418,251.3281178531891,134.9503615282615,133.2359476759436,172532.26337640712,377.86979472323213,142.1398097254563,33.748543985217474,1732.3246719511067,0.6928879502230684,3.292968933652148,32.60561585934202,3.094378891395771,131.83763091203272,0.3115496615398096,0.3394405662965694,930.3146772817005,2942.746409291891,0.03959625870985247,0.10698688073477843,0.7117863441089204,1.530660791679271,56.57947705802415,0.0021117160795762163,0.23310981575592793,63.69084949954854,0.0011247803093480493,4.756484944806212,0.00017623964954965301,0.0007977625161110031,3.2287867532039685,165.5940254310096
0.19,0.184210526,0.810789474,0.005,837.1871371831735,255.27748631749174,132.8877292536646,132.97665227993295,181673.54483493732,379.5268250558537,145.09904433286118,33.601953289378514,1772.7346706692258,0.712968970232737,3.349302176331812,33.55960105375202,3.0310484755177907,132.88778661326464,0.3155279355768597,0.3367242195069455,943.1935392729843,2913.400230563745,0.03892632245345554,0.10974498201201636,0.7301359954420392,1.5537028489529925,57.04643545165305,0.002177152003356063,0.23555200441624746,65.19814452112462,0.0011160842428214217,4.860083785134814,0.0001770671221964995,0.000821212460766783,3.3129139645050603,171.85301927880377
0.17,0.205882353,0.789117647,0.005,899.5212584438963,262.8379914849011,128.3546077868612,132.17171383086637,203191.2453929279,381.85355273322966,151.4029815331635,33.25485818992351,1860.85325545452,0.758999164061088,3.4639649306601723,35.668417556942806,2.901996781527599,135.10425576910103,0.32345397976112317,0.3295464871126075,970.8048195042909,2850.687381173848,0.037273909070755354,0.11554178305773098,0.768702104918416,1.6020297624758288,57.93732993782185,0.0023203558509630523,0.24024338705455786,68.50676302133166,0.001094323462813198,5.0669568689328,0.00017849212635229043,0.0008731191728616026,3.495264187267503,185.7763336110081
0.15,0.233333333,0.761666667,0.005,972.7548702736433,269.7475934941261,123.23585023569632,130.9098270717051,230460.58093938025,382.509176275683,158.38165411051,32.83057678370074,1961.321947569589,0.8154898009602661,3.582546343723807,38.12227943461391,2.7707534700322007,137.5588349934812,0.3314002716968926,0.31970599266746563,1001.3421583730858,2781.1611601360332,0.035151548330125515,0.12176319642212369,0.8100931342895389,1.6552765224063026,58.73721720341077,0.002484549023123629,0.24458371838612922,72.3116472323085,0.0010659642453075334,5.270064491092072,0.00017955935350255967,0.0009336280862844037,3.7002121059296473,202.0218471601386
