phi,O2,N2,fuel,CO,CO2,CH4,H2,oxygen,ethene,formaldehyde,propene,water,propadiene (allene),acetaldehyde,"1,3-butadiene",1-butene,acrolein,propanal,furan,cyclopentadiene,cyclopentene,cyclopentane,crotonaldehyde (trans),crotonaldehyde (cis),benzene,"1,2-epoxycyclopentane",toluene,cyclopentanone,cyclopent-2-enone,3-methylfuran,oxirane,h radical,hydroxy,hydroperoxy,peroxide
0.9,0.038888889,0.956111111,0.005,379.29710804267734,68.35921162990762,46.97962870120278,196.36489193444544,37130.37587982039,301.74296254953646,76.81969249777623,45.104514931183466,1454.351421178178,0.9384112202106037,3.5756371180768443,13.379295276607085,8.245989827872753,133.85219568677618,0.23245746793722336,0.6376658955703988,364.87676221427927,3101.378401794693,0.0024360687674048536,0.4124347010205772,0.4124347010205772,1.2150665383223285,15.744097414673453,0.001891470849180212,0.1428356569742111,10.442323367614714,0.00021929568182800277,0.9840314764906155,0.00028937502172028163,0.0007869993057642813,0.4143448754771956,10.939385728074434
0.85,0.041176471,0.953823529,0.005,462.804133050582,86.70699056464318,54.5206796464604,204.06093860779325,39168.12265730446,326.1393760647266,89.47895307879288,42.430448983462824,1641.2123187830357,0.8220207550877809,4.257601222811416,15.454457562434998,9.046400968800869,144.2070578526693,0.28627897950222425,0.7465657737025995,369.9835247331562,2921.9637134744794,0.0027203873869343334,0.5211678313400748,0.5211678313400748,1.629792553666742,17.046303869856526,0.00196098499346327,0.166753073267797,12.08014781450147,0.0002892184809687489,1.2101297546038923,0.00031872849660015477,0.0009313816732856587,0.49226542695935477,13.210825410689754
0.8,0.04375,0.95125,0.005,567.3627267595037,110.60584385291288,63.5528229938837,211.402330959347,41452.56928033224,353.15029623817674,104.77033397339345,39.562740781132455,1851.7761810128654,0.7168272871153074,5.07065337337762,17.549645591780074,9.842263876128841,153.75005766721262,0.35417414404946157,0.8718439147542927,371.29028622495747,2728.5761933169806,0.0030297460163649257,0.6608442549975724,0.6608442549975724,2.175905396812222,18.397623132245236,0.0019805262696098638,0.19358838278561405,13.889404299779185,0.0003858107581661042,1.49653953095474,0.0003522865071232552,0.001109436954993608,0.5919184106931149,16.20629241646243
0.75,0.046666667,0.948333333,0.005,694.7147056841769,140.9370345392916,73.84606430684364,217.98907982848604,44043.24092164323,382.3725345456244,122.67671386000922,36.604622632520105,2082.3672874299614,0.6260267977851072,6.001988419565269,19.458215308206896,10.540371519257953,161.62972284695496,0.4368617165627617,1.0081521924915677,367.8927192198126,2527.5792135250695,0.0033505452585878962,0.830303490283213,0.8303034902832133,2.8493032434390337,19.747117459979698,0.0019469252572945313,0.22247525412847072,15.794102812476172,0.0005145365384003833,1.8516074661624937,0.0003897436645455766,0.0013247846999021437,0.718110440225168,20.13383630084481
0.7,0.05,0.945,0.005,843.6563391263963,177.9142419098986,84.72565307629067,223.4214324882287,47021.29553588911,412.91504660939955,142.71041250745427,33.679255213493185,2326.0819275199306,0.5492444003991767,7.0063714016201715,20.96736006254272,11.020934648957159,167.0602254567605,0.53219421173574,1.1448034190915886,359.51610457182096,2327.680459743872,0.0036618120578782057,1.0200103485731353,1.0200103485731356,3.6004928024430636,21.04154673763038,0.001869567381362745,0.2521053782200834,17.684701422445723,0.0006752715166576825,2.2773525960221424,0.00043012827756155897,0.001577634154092082,0.8748230507559599,25.201473621373452
0.65,0.053846154,0.941153846,0.005,1009.0254155318635,220.6407418096971,95.08699405233533,227.33425886083526,50495.57281328986,443.2887533583894,163.8558491558558,30.90481753989408,2573.740145795987,0.48374518508950326,8.006045696916038,21.932771613053085,11.173783087653081,169.5571169578959,0.6343245546418318,1.2666428179280347,346.75553342458727,2138.1260651381376,0.003936590896205922,1.2125979397187938,1.2125979397187938,4.329490560854441,22.239139225051897,0.0017646178470394594,0.2809843824897811,19.442845568598454,0.0008572753686493957,2.765504734073976,0.0004716801916597536,0.001863484324781666,1.063919243416142,31.571533443571784
0.6,0.058333333,0.936666667,0.005,1181.961284620724,266.9361014613736,103.64662113774897,229.39039245744922,54609.963603084034,471.4467209268963,184.71442812257754,28.35769856048623,2815.7555907508718,0.42662092648315486,8.907003825587129,22.324223587960073,10.943226150658587,169.0784082545348,0.7344795606913956,1.357480922001556,330.9469768053842,1966.4301578085738,0.004144861104870697,1.3881304836326163,1.388130483632616,4.913919006111003,23.317878224240907,0.001644157394568017,0.30772749662877225,20.972736973424382,0.0010377334819735985,3.2955521172573707,0.0005119115667045004,0.00217331394608695,1.2840604674093006,39.31155676100336
0.55,0.063636364,0.931363636,0.005,1351.6102276499198,313.62777832236355,109.32445604820114,229.25488747088488,59554.873450616265,495.04414614104246,203.8057558941309,26.048719575832624,3044.0388559501575,0.37611478493873357,9.623570453617615,22.214762696798967,10.349386853810536,165.9764607303218,0.8233403711323612,1.4047667711506509,313.7158716490706,1816.8394931017626,0.0042575907343388635,1.5307199705086394,1.5307199705086396,5.258722031684095,24.275101423991035,0.0015111136994138503,0.33122496825342346,22.220384576717343,0.0011875236099822904,3.8365232331419468,0.0005478859859070852,0.0024955494377298494,1.5305667422022902,48.367133274733405
0.5,0.07,0.925,0.005,1507.4846453388436,357.2050458546684,111.52045296458823,226.59417788768226,65587.69974039138,511.8382615808392,219.87292814055365,23.932917330043363,3253.1406975687037,0.33156158028976696,10.09678788981761,21.732152894950158,9.471612398119454,160.8059982865095,0.8936696603907456,1.4028868083781778,296.49088643206,1690.1596691007178,0.004251347844618865,1.6320584045049658,1.6320584045049662,5.330531764238022,25.12089927411587,0.00136394387675783,0.3506490641708158,23.171610213301367,0.0012818107735499517,4.35217604655964,0.0005766503271711381,0.0028189715823249257,1.7965155442136225,58.57450531193735
0.45,0.077777778,0.917222222,0.005,1641.287879452505,394.47297927813565,110.14220939215005,221.10734390089502,73070.21311821704,520.0146440045247,232.04689909445088,21.940916711981522,3440.4126929468916,0.29273532324515045,10.299149132277428,21.00943760338771,8.411630163931347,154.12082842706698,0.9416964693503262,1.353408945476988,280.23429361301885,1584.6345221880267,0.004112278364078205,1.6908052145801797,1.6908052145801802,5.15482685375869,25.869753754437532,0.0012035115462837053,0.36538163466580514,23.83488915304444,0.0013081337964734785,4.806939008225832,0.0005956471433361479,0.0031351780712184922,2.074536275065077,69.70656030046065
0.4,0.0875,0.9075,0.005,1747.5014217127766,422.88635746397097,105.44456255920055,212.55462114816987,82536.65350544995,518.2745187684719,239.82758679948418,20.006275520221838,3605.4320547591274,0.25938758449048593,10.22838958846617,20.156629279630856,7.262665206251551,146.35191889807174,0.9669217714158844,1.262865565554458,265.4263255548836,1497.1467919075483,0.0038381597916896746,1.7097981135785443,1.7097981135785443,4.788730822806353,26.533676696198125,0.0010351596727626114,0.37492041804478854,24.220651793990385,0.0012674597563896118,5.16960710456319,0.0006029224115063636,0.003439708994406607,2.3583525207696283,81.52601031403054
