phi,O2,N2,fuel,CO,CO2,CH4,H2,oxygen,ethene,formaldehyde,propene,water,propadiene (allene),acetaldehyde,"1,3-butadiene",1-butene,acrolein,propanal,furan,cyclopentadiene,cyclopentene,cyclopentane,crotonaldehyde (trans),crotonaldehyde (cis),benzene,"1,2-epoxycyclopentane",toluene,cyclopentanone,cyclopent-2-enone,3-methylfuran,oxirane,h radical,hydroxy,hydroperoxy,peroxide
0.9,0.038888889,0.956111111,0.005,493.3112416009799,90.70746440519092,51.289929711222115,215.78550581263164,36820.17649625536,346.942174664528,93.85439421219068,44.10650870011974,1684.9856557746443,0.9152852940567545,4.572153130335939,17.408442896738272,9.228081590793362,150.87545092247478,0.2393756814018665,0.13829420572867826,378.2280840495272,2866.8325439630967,0.0029917758290756665,0.6195728629027769,0.6195728629027769,1.7047581325092798,16.674819445137004,0.0022516674793548676,0.18037722965675246,14.062301738136792,0.00013554681504008792,1.270145726813287,0.00034428684193856375,0.0009700938354230972,0.49457121200608867,13.134282416583368
0.75,0.046666667,0.948333333,0.005,908.1055574046443,194.4792565898374,83.00094198816966,238.69776812696682,43573.469651124535,444.67835336908576,150.11080515926963,34.04121169594912,2398.621951225257,0.5912233340130816,7.261023454665298,24.551541685191868,11.435817976577562,173.97966170011412,0.43924790432276845,0.252170316462033,363.2068707775857,2254.872530772546,0.004238417545678676,1.3770869336517992,1.3770869336517992,3.8110229379386675,21.06461126718684,0.002020491142301222,0.27460484698231924,20.865214259452078,0.0003054932647410075,2.485286615796142,0.0004740317081085494,0.0016658157801615696,0.9195577433125595,26.2959546935593
0.65,0.053846154,0.941153846,0.005,1219.6713450196144,282.57479994469423,100.31194051436502,242.99509527971776,50067.99006680845,499.7100849354814,187.83167857021292,28.78036733240523,2845.050609907567,0.46343230998298024,8.764379623539412,26.187947329375326,11.22150317945079,173.37524945461035,0.5787502999481757,0.32658435718727874,333.7548035167026,1932.085998287592,0.004769720987268129,1.9245886891715227,1.9245886891715227,4.938631508890792,23.410035929650178,0.0017166994028149783,0.3272839968117138,24.341941463130123,0.00044678566480401517,3.4950521761636364,0.0005524326862669121,0.0022251417789862313,1.3244585218063305,40.075380913157545
0.6,0.058333333,0.936666667,0.005,1362.7649865278877,324.97319475877333,105.10880673108942,241.57128605405876,54245.928305776455,519.4248062786793,203.66750010011367,26.58879362124353,3042.4401022287752,0.4130190696530127,9.269665937565875,26.149352188816067,10.604330413885773,169.494796651482,0.6338943398797124,0.3554391044783803,317.57228217019997,1804.5053884762626,0.004864574751020052,2.1530683122464334,2.1530683122464334,5.186894138685834,24.36755009988481,0.001563099917000697,0.3480535346094197,25.59353966936339,0.0005059853838374867,3.986608434202962,0.0005829122470742272,0.0025081203419500047,1.55081116579274,48.25244168097982
0.55,0.063636364,0.931363636,0.005,1489.7657435537053,363.0551930160404,106.95786415721989,237.73297032813738,59269.233941443956,532.2994039279298,216.6375823857114,24.584380314442882,3220.8865191507493,0.3689335872753399,9.579340664905008,25.721161695831167,9.754195215447577,164.02827643690028,0.674989239686897,0.3767236018659583,301.82067050674283,1696.9889130316276,0.004830041768601066,2.3413759438268293,2.3413759438268293,5.214112348349697,25.20471941125071,0.001407253752323918,0.3647685306172643,26.535052071698967,0.0005494968808936872,4.435747467212485,0.0006054921122189887,0.002785349154714292,1.7864849527885074,57.1105309185484
0.5,0.07,0.925,0.005,1596.8965428265358,394.87161418168387,105.96010451616284,231.42595805198656,65385.135675345,537.4157589765906,226.38224057213057,22.692300556796553,3380.6590376774757,0.33032572683756883,9.687613589405252,25.02604149120509,8.75650331313821,157.4275722893176,0.7010930037326193,0.3897496249420603,287.0540391446631,1606.7002388184687,0.004663936394002092,2.488613253841521,2.488613253841521,5.052945952544018,25.94023665895935,0.0012487331634219686,0.3772380880013545,27.18713620162307,0.000574028842397979,4.820298315812599,0.000618975748544562,0.003053401776560804,2.027053960830259,66.50009758657524
0.45,0.077777778,0.917222222,0.005,1681.7396706204781,418.88708605914576,102.37631787349494,222.5904851265951,72947.88974091399,534.085205346156,232.69960795600244,20.853907525630913,3522.7046658151094,0.2966351305742934,9.598136853140232,24.160659813014252,7.682916691373538,150.00564618962207,0.7126166147972623,0.39427107001651457,273.52376935407375,1530.7026850699035,0.004371263143556429,2.596189536300624,2.596189536300624,4.747901034752357,26.588154459000314,0.0010897043939411088,0.38524708707854005,27.563286155321034,0.000578568334967977,5.121174722869629,0.000622462861668366,0.003310909043481691,2.268971335855728,76.27550148637117
0.4,0.0875,0.9075,0.005,1742.8533402090736,433.8945474834931,96.52410008173646,211.16842693722785,82487.31795622583,521.7687852630748,235.47317037159348,19.02670047938491,3648.316651716696,0.2673997100269776,9.3201436552069,23.197020744931763,6.587639044782414,141.95443697005885,0.7107448083691028,0.3902698492894039,261.2771281879713,1466.2151363255996,0.003963829393576751,2.6658799374791715,2.6658799374791715,4.342492962471104,27.156055381296405,0.000933855069327063,0.3885236647154925,27.661899890789794,0.0005637999983502127,5.3219487597852035,0.0006152918663091483,0.0035583827297462683,2.5097263936927225,86.30597655184917
0.35,0.1,0.895,0.005,1779.2846682920278,438.8714615775737,88.71021868356964,197.09628188515117,94835.59211357504,499.9679573893253,234.59458404125226,17.18056141068189,3758.857956412228,0.24221921637614624,8.86503603081957,22.188486650980863,5.508833259405666,133.36735951952522,0.6969052186288422,0.3777459814315337,250.23868734665453,1410.7073452029185,0.003459708782968617,2.698310697271007,2.698310697271007,3.8725603461363987,27.64441698164802,0.0007850009730091161,0.38670134049615573,27.459807973213554,0.0005314003829314709,5.407779014999339,0.000596923398273849,0.003797993848849727,2.7478554108614106,96.48277017675474
0.31,0.112903226,0.882096774,0.005,1789.9901323494387,434.9583430518847,81.2225784006358,183.8730414222695,107638.85924615625,475.31719674700116,231.14585076545507,15.674809779792689,3837.2360331942486,0.22477975658503707,8.38064535194919,21.377906070071155,4.675099806741971,126.12179642862131,0.6780601751766397,0.36147975792249915,242.184376114811,1371.2249923902089,0.003002643170481012,2.696233733584439,2.696233733584439,3.4679338261903006,27.973619928315905,0.0006730484475170558,0.381230117649602,27.04776587665594,0.0004941799751844813,5.383831346923621,0.0005737791866205691,0.003986439766896349,2.9361365193696556,104.67444863360261
0.28,0.125,0.87,0.005,1786.7486661173189,427.04285063442506,74.95489776694647,172.76665986830704,119672.70441390392,452.3816669661335,226.8573438434997,14.522172575609373,3890.4142928088627,0.2132060056965886,7.949858152856521,20.780783952735348,4.0728519973642525,120.450889365135,0.659661115919058,0.3454788669102527,236.54029203320053,1343.7719708877237,0.0026379886409352103,2.6765483692845065,2.6765483692845065,3.153773783966658,28.180689119997922,0.000593988737849891,0.3745478068030574,26.564874710194502,0.00046038329225402987,5.306539277271601,0.0005512309135742576,0.004127502238343482,3.0761922885583397,110.83102289977181
0.25,0.14,0.855,0.005,1773.2345417530275,414.536874777698,68.16472789223988,160.59670850991438,134619.82877161555,425.4110201034086,220.9950212840595,13.344968185139582,3938.810196523094,0.20290107086840067,7.46206579570551,20.202574806472995,3.4933241408551337,114.54879523281073,0.6376370413733803,0.3260082319239783,231.19342229455557,1317.6846724829436,0.002262400994361791,2.6388917204560447,2.6388917204560447,2.8330477260750286,28.349945964381657,0.0005194735691469994,0.3654197832140444,25.903797609481085,0.00042202550741428125,5.174055466548115,0.0005239598518708475,0.00426974131957717,3.215595913349446,116.99803512308856
0.23,0.152173913,0.842826087,0.005,1758.0989639797558,403.47794660206586,63.35889564534433,151.86543877789242,146763.99270422477,405.0655866267488,216.1385660933883,12.544307058635166,3968.3283657993493,0.19673904800837763,7.10499652089351,19.832384636486033,3.120569553934778,110.46592588633874,0.6208693952655279,0.31095724119943485,227.77464620268736,1300.842137970062,0.002009777128313055,2.6021025712300156,2.6021025712300156,2.6161407686154714,28.44011114568143,0.00047241243672641465,0.35783571591699204,25.34667866057193,0.0003941186247356277,5.052829138180049,0.000502983085373501,0.0043659291730072,3.3084381246990016,121.12193118678555
0.2,0.175,0.82,0.005,1725.257873503754,382.49835242005764,55.741746564992425,137.78703773968746,169553.6476435931,370.7731977931101,207.27575090471424,11.315677243275722,4008.127748542694,0.18858182491428238,6.5201066247039465,19.308265231282014,2.5829615361215565,104.07618732080167,0.5923142845635833,0.2849722323679148,222.83599487054727,1276.0924383243162,0.0016338116208584259,2.5255675097079644,2.5255675097079644,2.286149194204524,28.53956596399838,0.0004058114572993641,0.34392655418262724,24.30207155703624,0.0003490367233633886,4.817628304512354,0.00046696150690577555,0.004513389317779451,3.4482223587674805,127.35471574314316
0.19,0.184210526,0.810789474,0.005,1711.3415526056112,374.2624285839923,53.094856845935084,132.8186666449166,178754.2141484422,358.2825264758255,203.85953015781655,10.897855436623134,4020.071386937142,0.18616005897385002,6.311443572110567,19.143726431304742,2.4096885188683506,101.8637246727489,0.5817942272705902,0.275323470242286,221.2343564608431,1267.9185495966537,0.0015106439455838895,2.493302536462531,2.493302536462531,2.1747753450534133,28.5631330539927,0.00038467950339470187,0.338539683288373,23.88956077493532,0.0003332052129103769,4.724051738962798,0.0004536434525039989,0.004563617034066395,3.4951550341467112,129.455596035546
0.17,0.205882353,0.789117647,0.005,1678.5099270185424,355.8046630646677,47.64004275592794,122.44288187310018,200409.41380394984,331.6190774646834,196.25461198742363,10.048160863266437,4041.6656199587865,0.18177651598608607,5.872257251851775,18.832925995648626,2.072305067936616,97.29134038124926,0.5590371613927193,0.2544008686572046,218.08844895185868,1251.594418965538,0.001269725867827423,2.4164998094557046,2.4164998094557046,1.9495514658315771,28.596712067348452,0.0003440144273891853,0.326492159391138,22.95225318028507,0.00030042040700189597,4.512446848103065,0.0004248556208021641,0.004665992836475936,3.589972441138561,133.72058431092321
0.15,0.233333333,0.761666667,0.005,1638.176285561671,334.54973841931394,41.9713487612442,111.44642142590023,227848.17526913012,302.595847968495,187.50478004403433,9.177487565685249,4059.6654120577277,0.17801971829555577,5.401756311715638,18.54989206135415,1.747465531887983,92.48633351693873,0.5336351414359575,0.23111901097052198,215.00670067060142,1235.202441606717,0.0010386330482493591,2.320093936156597,2.320093936156597,1.720346819182687,28.614954606992086,0.00030546746603625984,0.31252274923227735,21.84358248162258,0.0002662435944326277,4.265953623860221,0.00039293226773447204,0.004771180854216951,3.6868303182099487,138.12542209589654
0.13,0.269230769,0.725769231,0.005,1588.9853878832646,310.31334771072005,36.0920656918197,99.77830985448443,263737.7819198259,271.0580219875984,177.43424986821583,8.282480328016689,4073.1133630135078,0.1748909472898464,4.896320934151672,18.298014893521223,1.435679132039741,87.38967731452958,0.5049741060810742,0.20521800970058626,211.96925180676718,1218.6199441976255,0.0008206875154563995,2.1989186742711064,2.1989186742711064,1.4861418590542435,28.62463747282315,0.00026901126539234497,0.29626653061586977,20.532297711543528,0.00023082259389862648,3.981209644061925,0.0003574712033710542,0.0048792919872350255,3.7871826737890615,142.78465828097526
0.11,0.318181818,0.676818182,0.005,1529.0118773268557,282.93442469276266,30.013107582234365,87.3760722443518,312685.1709151896,236.83941415520763,165.8094179924181,7.35866179634218,4080.5145534248463,0.17234359584181005,4.350780660775089,18.077941126988456,1.1377547812855844,81.91388541322812,0.4721066669979668,0.17642805785118298,208.94156420585884,1201.6980713703958,0.0006194587566212777,2.04577432442345,2.04577432442345,1.2458048338127121,28.639425938285314,0.00023459729699674509,0.277183909935831,18.980095289834544,0.00019435464499697712,3.6538317160022724,0.000317954001794419,0.004990092683563168,3.893617033988537,147.91841705053227
0.1,0.35,0.645,0.005,1494.1596174868166,268.04100061907553,26.90685130772242,80.87664172700825,344502.8587728244,218.6734712755946,159.32008122150768,6.88407770604512,4081.2614660571026,0.17124284640488477,4.060798395698891,17.97810013543153,0.9944066966880104,78.9937813877681,0.45365117290649215,0.16087873801186633,207.4107731527439,1193.0370504892794,0.000526301666722361,1.9541955303606386,1.9541955303606386,1.1230358732666177,28.65616466751283,0.00021812836800329995,0.2663362499544267,18.09958449117751,0.0001758126634703603,3.47237511099924,0.00029647497828765886,0.005046314400505905,3.9505270716486844,150.78954173531358
